date,id,longitude,latitude,time,total_precipitation_sum,temperature_2m,potential_evaporation_sum,u_component_of_wind_10m,v_component_of_wind_10m,year,month,month_name,tempC,precip_mm,pet_mm,wind_speed,balance,SPEI_3
2020-03-01,202003,-3.0500139515596465,51.750236719085805,1583020800000,0.07019404906939641,278.13813178770005,-0.09564262628555298,0.7081065049735449,0.04020242024493474,2020,3,March,4.98813178770007,70.19404906939641,95.64262628555298,0.7092468237358551,-25.448577216156565,0.924384917597897
2020-04-01,202004,-3.0500139515596465,51.750236719085805,1585699200000,0.05156678451622909,282.43547306060793,-0.13412149250507355,-1.015338283114963,-0.41443600787056817,2020,4,April,9.285473060607956,51.56678451622909,134.12149250507355,1.0966626800336257,-82.55470798884446,0.16878646022117708
2020-05-01,202005,-3.0500139515596465,51.750236719085805,1588291200000,0.012068266390574678,284.78098553483204,-0.2069578319787979,0.11293459964054887,-0.3302940732689314,2020,5,May,11.630985534832064,12.068266390574678,206.9578319787979,0.3490678997452405,-194.88956558822323,-1.5065461085570484
2020-06-01,202006,-3.0500139515596465,51.750236719085805,1590969600000,0.11709041539243614,286.9892101711697,-0.16385015100240707,0.6527348505126105,0.28111949761708577,2020,6,June,13.839210171169725,117.09041539243614,163.85015100240707,0.7106975144280461,-46.75973560997093,-1.6086350144450283
2020-07-01,202007,-3.0500139515596465,51.750236719085805,1593561600000,0.04841076051036097,287.48903372979936,-0.1550731137394905,2.4978010628813054,0.640008427763498,2020,7,July,14.339033729799382,48.41076051036097,155.0731137394905,2.5784919890004088,-106.66235322912954,-1.7214122878304121
2020-08-01,202008,-3.0500139515596465,51.750236719085805,1596240000000,0.1581007125441971,289.3873790002638,-0.14603827148675919,0.8608366545810494,0.6162238544033419,2020,8,August,16.237379000263843,158.1007125441971,146.0382714867592,1.0586650011245313,12.062441057437923,-0.6683913431740739
2020-09-01,202009,-3.0500139515596465,51.750236719085805,1598918400000,0.03851101540372426,286.1297195222643,-0.10604873299598694,1.0217479070027669,-0.10220886998706394,2020,9,September,12.979719522264304,38.51101540372426,106.04873299598694,1.0268473297275342,-67.53771759226268,-0.7812460354539693
2020-10-01,202010,-3.0500139515596465,51.750236719085805,1601510400000,0.14870907793011057,282.37022646011843,-0.05868341773748398,1.527124165206827,0.48450436258828766,2020,10,October,9.220226460118454,148.70907793011057,58.68341773748398,1.6021400354918203,90.02566019262659,0.28655769689768573
2020-11-01,202011,-3.0500139515596465,51.750236719085805,1604188800000,0.0754642839295343,280.6610051261054,-0.033684708178043365,1.510389584965176,1.6190424972110324,2020,11,November,7.511005126105431,75.4642839295343,33.684708178043365,2.2141759880701923,41.77957575149094,0.43983060548060565
2020-12-01,202012,-3.0500139515596465,51.750236719085805,1606780800000,0.17385603239870306,277.4554872615363,-0.01732931286096573,1.2147140772111955,0.9771079401816091,2020,12,December,4.305487261536314,173.85603239870306,17.32931286096573,1.5589323962702788,156.52671953773734,1.4475417979618859
2021-01-01,202101,-3.0500139515596465,51.750236719085805,1609459200000,0.11003976898922474,275.69466088407785,-0.014755874872207642,1.0751310471565492,-0.2488534258257958,2021,1,January,2.544660884077871,110.03976898922474,14.755874872207642,1.1035555247042048,95.2838941170171,1.4680294913617973
2021-02-01,202102,-3.0500139515596465,51.750236719085805,1612137600000,0.13434230610564413,277.1390225319635,-0.04459203779697418,-0.3929797013600667,1.7049329295044853,2021,2,February,3.989022531963542,134.34230610564413,44.59203779697418,1.7496369165600598,89.75026830866994,1.6489914954725995
2021-03-01,202103,-3.0500139515596465,51.750236719085805,1614556800000,0.05180465438239068,278.93407667836834,-0.08003070205450058,1.6851529446981286,0.3882663455060733,2021,3,March,5.784076678368365,51.80465438239068,80.03070205450058,1.7293036754941036,-28.2260476721099,0.8888466930935474
2021-04-01,202104,-3.0500139515596465,51.750236719085805,1617235200000,0.03624576243875666,278.63500535753036,-0.12857438623905182,-0.7405988097190856,-1.3470238818062676,2021,4,April,5.485005357530383,36.24576243875666,128.57438623905182,1.537192224516424,-92.32862380029516,-0.062375359873843246
2021-05-01,202105,-3.0500139515596465,51.750236719085805,1619827200000,0.17926794149243364,281.86734749168477,-0.1311306655406952,1.336881814464446,0.859532134507292,2021,5,May,8.71734749168479,179.26794149243364,131.1306655406952,1.5893547357643012,48.137275951738445,-0.289997189712199
2021-06-01,202106,-3.0500139515596465,51.750236719085805,1622505600000,0.06198125568515067,287.3194604449802,-0.15278694778680801,0.09506176047854953,-0.5913125554720561,2021,6,June,14.169460444980245,61.98125568515067,152.786947786808,0.5989050647341151,-90.80569210165734,-0.6336601293125171
2021-07-01,202107,-3.0500139515596465,51.750236719085805,1625097600000,0.1190979996501369,289.5796203613281,-0.15795862674713135,0.5724668656626055,-0.13128426126254503,2021,7,July,16.429620361328148,119.0979996501369,157.95862674713135,0.5873277360527254,-38.86062709699445,-0.340088686357112
2021-08-01,202108,-3.0500139515596465,51.750236719085805,1627776000000,0.06910565377342692,287.64794031778973,-0.12503692507743835,0.9722682699080436,0.08222262961890107,2021,8,August,14.497940317789755,69.10565377342692,125.03692507743835,0.9757387711326364,-55.93127130401143,-0.9073545347713096
2021-09-01,202109,-3.0500139515596465,51.750236719085805,1630454400000,0.07724492192835442,287.65867099761965,-0.09079264849424362,0.508041951391432,0.5046220978101095,2021,9,September,14.508670997619674,77.24492192835442,90.79264849424362,0.7160656994800756,-13.547726565889207,-0.4875340386940456
2021-10-01,202110,-3.0500139515596465,51.750236719085805,1633046400000,0.1495325525675355,284.30450660951675,-0.060464031994342804,1.8282775725087812,1.8238568100877988,2021,10,October,11.154506609516773,149.5325525675355,60.464031994342804,2.582450879657199,89.0685205731927,0.2079729272964726
2021-11-01,202111,-3.0500139515596465,51.750236719085805,1635724800000,0.015621889856198834,279.87565850151907,-0.0335657000541687,1.8203182140986125,-0.5406864762306214,2021,11,November,6.725658501519092,15.621889856198834,33.5657000541687,1.8989208161895135,-17.943810197969867,0.40567107216114423
2021-12-01,202112,-3.0500139515596465,51.750236719085805,1638316800000,0.09057572325540875,279.1325212704238,-0.021020106971263885,1.3685843226730183,0.8682662504975514,2021,12,December,5.982521270423831,90.57572325540875,21.020106971263885,1.6207742995307648,69.55561628414486,0.8138991760015332
2022-01-01,202201,-3.0500139515596465,51.750236719085805,1640995200000,0.03456185762892261,276.746402822515,-0.022347360849380493,1.9278629044050812,0.20436122468722764,2022,1,January,3.5964028225150173,34.56185762892261,22.347360849380493,1.9386642020568852,12.214496779542117,0.4375844071153478
2022-02-01,202202,-3.0500139515596465,51.750236719085805,1643673600000,0.11097394532062665,279.0747538975307,-0.05928000807762146,3.759090476092838,1.5975170859268732,2022,2,February,5.924753897530707,110.97394532062665,59.28000807762146,4.08446104734519,51.693937243005195,0.7799012518965406
